"ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","X","Y"
"14815","8600000US14815","14815","44843710","3471678",-77.0927527500,42.3745980770
"14701","8600000US14701","14701","239270543","788572",-79.2573586460,42.0788030210
"14706","8600000US14706","14706","204049604","1666393",-78.5257787260,42.1133086260
"20677","8600000US20677","20677","39784276","5019646",-77.0409905780,38.4999625630
"07045","8600000US07045","07045","18304515","815936",-74.3676577180,40.9107111640
"19805","8600000US19805","19805","13777596","4239",-75.5926446260,39.7447339120
"20686","8600000US20686","20686","2802370","130001",-76.4305891170,38.1790737690
"38052","8600000US38052","38052","325208549","2609314",-88.9109699620,35.0862651810
"15483","8600000US15483","15483","711437","97282",-79.8507119440,40.0833503510
"16407","8600000US16407","16407","278349563","858042",-79.6632710560,41.9197828400
"16410","8600000US16410","16410","58348761","232331",-80.3060307140,41.9210796340
"12131","8600000US12131","12131","18295619","1048683",-74.4680284160,42.4596532970
"18702","8600000US18702","18702","179542385","4271218",-75.7736747230,41.2208367850
"41085","8600000US41085","41085","966865","4493",-84.3927661930,39.0356896380
"30306","8600000US30306","30306","11323218","35042",-84.3502673550,33.7886970450
"46402","8600000US46402","46402","9860368","38498",-87.3307589290,41.5994233340
"14707","8600000US14707","14707","5151823","0",-78.0605322640,42.0773757640
"14708","8600000US14708","14708","27173915","177993",-78.0641692230,42.0163879670
"14715","8600000US14715","14715","112489586","73994",-78.1491827250,42.0675983060
"14718","8600000US14718","14718","85418020","1080421",-79.2872573690,42.3448173680
"20689","8600000US20689","20689","20159519","57159",-76.5823128480,38.6628446950
"24951","8600000US24951","24951","95172443","28450",-80.6364488290,37.4812158190
"20692","8600000US20692","20692","22538582","1095399",-76.5007167290,38.1845717150
"12134","8600000US12134","12134","500299866","5867987",-74.2287590830,43.2662011970
"12137","8600000US12137","12137","62139415","1025250",-74.1276864040,42.8561100990
"18643","8600000US18643","18643","49247535","2290361",-75.8362441410,41.3665464570
"14806","8600000US14806","14806","178016429","459599",-77.7793337800,42.1599512130
"14809","8600000US14809","14809","144359344","331399",-77.4460638100,42.4196800780
"18508","8600000US18508","18508","17621120","0",-75.6579517010,41.4549014120
"55410","8600000US55410","55410","7710250","0",-93.3195778590,44.9118673870
"46373","8600000US46373","46373","26193077","224442",-87.4688438460,41.4475405390
"50548","8600000US50548","50548","321533387","1931824",-94.2254547520,42.7150286410
"50551","8600000US50551","50551","69715731","0",-94.7510777750,42.4795607990
"20695","8600000US20695","20695","32759671","133483",-76.9732939170,38.5913342610
"07058","8600000US07058","07058","7733546","142280",-74.3427526430,40.8672811540
"07059","8600000US07059","07059","50721725","183265",-74.5145868040,40.6323736430
"20708","8600000US20708","20708","36138182","784565",-76.8265771310,39.0465351830
"07067","8600000US07067","07067","10404440","10931",-74.3148272630,40.5926254290
"12138","8600000US12138","12138","207893106","1061904",-73.3720682080,42.7472206760
"16420","8600000US16420","16420","125967270","0",-79.5472476750,41.6963544070
"14755","8600000US14755","14755","195274747","394967",-78.8130230860,42.2364628930
"18618","8600000US18618","18618","45830008","2576251",-76.0348580960,41.3747920740
"18619","8600000US18619","18619","89448642","48858",-76.7112680430,41.4480313780
"60401","8600000US60401","60401","147106649","12586",-87.6136347080,41.3439845620
"41045","8600000US41045","41045","89921420","9212965",-85.0264703630,38.7199871850
"48236","8600000US48236","48236","19345559","3466583",-82.8965570790,42.4250093920
"50557","8600000US50557","50557","129034764","1116719",-94.0405111590,42.3561500080
"55412","8600000US55412","55412","9390728","226844",-93.2998323300,45.0270051080
"20711","8600000US20711","20711","88051703","1420872",-76.6519840240,38.8050850480
"20715","8600000US20715","20715","37643192","169222",-76.7401057840,38.9882837920
"20716","8600000US20716","20716","29888297","178419",-76.7150350960,38.9272420090
"19936","8600000US19936","19936","593802","0",-75.5845180070,39.2190970150
"20721","8600000US20721","20721","43263246","376690",-76.7887569620,38.9210779870
"20722","8600000US20722","20722","3813417","79479",-76.9494311520,38.9351160150
"07075","8600000US07075","07075","2871883","1677",-74.0877708180,40.8507340480
"12139","8600000US12139","12139","619227453","25959207",-74.5648241860,43.5372925290
"16423","8600000US16423","16423","24508039","2949960",-80.3432753160,42.0184397360
"12144","8600000US12144","12144","49035558","1506208",-73.7181066090,42.6297429250
"12148","8600000US12148","12148","40531073","3314538",-73.8474281620,42.8345447350
"14757","8600000US14757","14757","119624999","244818",-79.5041547260,42.2367231410
"18621","8600000US18621","18621","115116652","3938957",-76.0928111270,41.2532718300
"39082","8600000US39082","39082","156005763","699662",-90.1217401270,31.9458122000
"46382","8600000US46382","46382","126284134","83179",-86.7628190210,41.4689737310
"50559","8600000US50559","50559","102790940","0",-94.3292164190,43.2088755790
"55413","8600000US55413","55413","8571264","305523",-93.2418280630,44.9989504160
"20724","8600000US20724","20724","20760006","0",-76.8039376830,39.1010902060
"07078","8600000US07078","07078","16697020","1402960",-74.3337788770,40.7420704270
"20733","8600000US20733","20733","8473342","1115843",-76.5330215250,38.8051568060
"20735","8600000US20735","20735","67144564","283246",-76.9058837410,38.7501418450
"16433","8600000US16433","16433","145590092","1466185",-80.1429649200,41.7352198910
"16435","8600000US16435","16435","144519732","2318",-80.3840822630,41.8182260480
"16436","8600000US16436","16436","120415167","80118",-79.5064579380,41.8537077590
"18628","8600000US18628","18628","52997539","1110486",-76.3144169310,41.4379337020
"14767","8600000US14767","14767","138163965","609874",-79.5113117970,42.0517261370
"18629","8600000US18629","18629","241762711","3431721",-76.1382238000,41.5115196300
"41051","8600000US41051","41051","75275920","1033077",-84.5450115440,38.9339829410
"41055","8600000US41055","41055","163133396","496727",-83.8708550920,38.5182780810
"55415","8600000US55415","55415","1107974","0",-93.2576541290,44.9747806850
"48238","8600000US48238","48238","13974820","0",-83.1413263180,42.3962657750
"20736","8600000US20736","20736","66162266","1655246",-76.6280493260,38.6904094790
"19951","8600000US19951","19951","26199657","369030",-75.2545386620,38.6911653440
"20743","8600000US20743","20743","25185430","7879",-76.8933390750,38.8838931360
"07094","8600000US07094","07094","14938337","1852307",-74.0661041420,40.7809782100
"12155","8600000US12155","12155","147389222","343496",-74.8245567880,42.5956068550
"16438","8600000US16438","16438","267438477","2054384",-79.8441436410,41.8922918720
"14769","8600000US14769","14769","23612129","5153",-79.4764853820,42.3681113800
"14770","8600000US14770","14770","76737497","783021",-78.3041534030,42.0424378120
"18630","8600000US18630","18630","170601370","1957890",-76.0294486720,41.6673975940
"30291","8600000US30291","30291","31614671","344859",-84.5418086480,33.5745465200
"39088","8600000US39088","39088","126958168","3163299",-90.7382437340,32.7433244590
"55416","8600000US55416","55416","18956821","2627166",-93.3388329900,44.9492774780
"50567","8600000US50567","50567","67107588","210795",-95.0963048200,42.5231008120
"20745","8600000US20745","20745","16743866","262294",-76.9942644960,38.8064900300
"20746","8600000US20746","20746","20393129","49001",-76.9180825040,38.8367816710
"19960","8600000US19960","19960","76517665","723135",-75.4136403960,38.8489870660
"20748","8600000US20748","20748","23527438","12156",-76.9405740240,38.8168609650
"07107","8600000US07107","07107","4262162","22301",-74.1865559600,40.7618452300
"12159","8600000US12159","12159","36488583","114776",-73.8860256200,42.6423810150
"12164","8600000US12164","12164","120211591","7369720",-74.3581791420,43.5538456120
"14723","8600000US14723","14723","112001987","33957",-79.1398293710,42.3104146530
"18509","8600000US18509","18509","7434252","0",-75.6427994400,41.4308141840
"14772","8600000US14772","14772","191303701","774427",-78.9533531650,42.1549979730
"18634","8600000US18634","18634","38407885","848004",-76.0215289900,41.1891823300
"18635","8600000US18635","18635","98942402","1272153",-76.2017818080,41.0304927720
"35476","8600000US35476","35476","14183246","638568",-87.5942379180,33.2273669370
"35477","8600000US35477","35477","88145606","1942357",-88.2409737870,32.9513293380
"12052","8600000US12052","12052","78480958","2711667",-73.4786114150,42.7539653710
"16319","8600000US16319","16319","88774553","44678",-79.6316903830,41.3197425020
"16321","8600000US16321","16321","3298563","0",-79.3995725160,41.5710922080
"12057","8600000US12057","12057","91071726","31927",-73.3446267190,42.9697841290
"16332","8600000US16332","16332","7763615","25225",-79.3679682490,41.3569423140
"14724","8600000US14724","14724","192445469","1523362",-79.6686921320,42.0528084000
"14726","8600000US14726","14726","105330894","1080",-79.0212195760,42.2515796600
"18510","8600000US18510","18510","5556152","72874",-75.6368064370,41.4073073170
"14731","8600000US14731","14731","118642486","122226",-78.6503707420,42.3004954060
"14569","8600000US14569","14569","197585017","1112472",-78.1713814560,42.7393074730
"14571","8600000US14571","14571","47540090","1309089",-78.2530226330,43.3425596210
"18411","8600000US18411","18411","140722676","2353237",-75.7452169950,41.4542746080
"02460","8600000US02460","02460","3480936","22012",-71.2083040540,42.3519611220
"02461","8600000US02461","02461","3767375","41434",-71.2084799260,42.3168088320
"02465","8600000US02465","02465","5807605","1401",-71.2266473590,42.3491432520
"02472","8600000US02472","02472","10439294","344160",-71.1773061220,42.3700267720
"02493","8600000US02493","02493","43553872","1338250",-71.3000955660,42.3589399780
"02532","8600000US02532","02532","36958834","6867297",-70.5972838190,41.7516283220
"16143","8600000US16143","16143","67679621","409929",-80.4530093280,41.1055042640
"16145","8600000US16145","16145","125366967","5203398",-80.0718144070,41.3852366000
"11951","8600000US11951","11951","17384745","2897047",-72.8305625280,40.7634031400
"02652","8600000US02652","02652","20715926","6478250",-70.0947489870,42.0441134620
"02659","8600000US02659","02659","5304137","608838",-70.0222797770,41.6830415990
"02663","8600000US02663","02663","3658748","2870102",-69.9974946700,41.9067454280
"02664","8600000US02664","02664","17965368","2264162",-70.1946274110,41.6746487380
"02666","8600000US02666","02666","32936956","4798274",-70.0456900000,41.9894283100
"14477","8600000US14477","14477","67798694","304764",-78.1359240580,43.3336128990
"14478","8600000US14478","14478","30313095","0",-77.1263296980,42.5778798280
"18248","8600000US18248","18248","37341864","44221",-76.1074225520,40.8932280470
"18249","8600000US18249","18249","82683009","66402",-76.1235912980,40.9872166060
"02537","8600000US02537","02537","31606612","1323314",-70.4401262330,41.7294712370
"39057","8600000US39057","39057","167421554","492285",-89.2850831700,32.4925949500
"50533","8600000US50533","50533","258503101","0",-93.9118058540,42.6519470790
"50535","8600000US50535","50535","157963894","548657",-95.1622428020,42.4526709500
"16148","8600000US16148","16148","83057035","275300",-80.4319741260,41.2312308760
"11953","8600000US11953","11953","26542219","181297",-72.9505984050,40.8858340190
"11954","8600000US11954","11954","47942284","44916015",-71.9466199650,41.0465239280
"11958","8600000US11958","11958","7448958","3179176",-72.4615311520,41.0361822450
"11960","8600000US11960","11960","4888995","190434",-72.7063632080,40.8085593940
"11961","8600000US11961","11961","33297566","239983",-72.8874871540,40.9039172460
"11743","8600000US11743","11743","65689235","9627399",-73.4267878480,40.8812362040
"15924","8600000US15924","15924","68917797","49672",-78.7753107330,40.1066583300
"18250","8600000US18250","18250","22510424","1071180",-75.8463658390,40.8248379870
"14482","8600000US14482","14482","151540201","327396",-77.9722731630,42.9770139860
"18252","8600000US18252","18252","153110259","572778",-75.9761178540,40.7723556720
"18254","8600000US18254","18254","4572632","0",-75.9656395720,40.9159353670
"55398","8600000US55398","55398","201264449","10371840",-93.5984621850,45.4640221180
"48229","8600000US48229","48229","7253188","54422",-83.1428423230,42.2508703270
"30273","8600000US30273","30273","16897757","155595",-84.2720647900,33.5835530540
"50538","8600000US50538","50538","80865282","16957",-94.4295999450,42.2766339920
"48233","8600000US48233","48233","48551","0",-83.0616641670,42.3236966460
"16157","8600000US16157","16157","64860168","1098336",-80.3355864410,40.8888129030
"16160","8600000US16160","16160","3234220","183778",-80.3635748630,40.9278516220
"11964","8600000US11964","11964","24259539","27058131",-72.3207585030,41.0543977140
"15926","8600000US15926","15926","72740394","2037864",-78.8242488090,40.0519771390
"15928","8600000US15928","15928","16182957","77850",-78.9172473740,40.2402385770
"15936","8600000US15936","15936","63681696","84116",-78.8944564800,40.1633734790
"11749","8600000US11749","11749","5664381","0",-73.1708579420,40.8067483760
"18255","8600000US18255","18255","189310866","847796",-75.8313984760,40.9328042840
"18302","8600000US18302","18302","160388075","2921630",-75.1186553370,41.0935980070
